[143.18449401855472, 359.5187072753907, 275.0000000000001, 180.00000000000003, 0.0, 0.0]
[138.64594022310706, 361.19646982046294, 275.00000000000017, 180.00000000000006, 0.0, 0.0]
[134.1073864276593, 362.87423236553497, 275.0000000000001, 180.00000000000006, 0.0, 0.0]
[129.56883263221155, 364.55199491060705, 275.00000000000006, 180.00000000000003, 0.0, 0.0]
[125.0302788367638, 366.2297574556791, 275.0, 180.00000000000003, 0.0, 0.0]
[120.49172504131607, 367.9075200007512, 274.99999999999994, 180.00000000000003, 0.0, 0.0]
[115.95317124586835, 369.58528254582336, 274.99999999999994, 180.00000000000003, 0.0, 0.0]
[111.41461745042064, 371.2630450908954, 275.0, 179.99999999999997, 0.0, 0.0]
[106.87606365497294, 372.9408076359675, 275.0, 179.99999999999997, 0.0, 0.0]
[102.33750985952518, 374.61857018103944, 274.99999999999994, 179.99999999999991, 0.0, 0.0]
[97.79895606407749, 376.29633272611164, 274.99999999999994, 179.99999999999997, 0.0, 0.0]
[93.26040226862976, 377.9740952711839, 275.0, 180.00000000000003, 0.0, 0.0]
[88.72184847318204, 379.651857816256, 274.9999999999999, 179.99999999999994, 0.0, 0.0]
[84.18329467773435, 381.3296203613281, 274.99999999999994, 180.0, 0.0, 0.0]
[79.64474088228663, 383.0073829064002, 274.99999999999994, 180.0, 0.0, 0.0]
[75.1061870868389, 384.6851454514724, 275.0, 180.00000000000003, 0.0, 0.0]
[70.56763329139119, 386.36290799654466, 275.00000000000006, 180.00000000000009, 0.0, 0.0]
[66.02907949594345, 388.0406705416168, 275.0000000000001, 180.00000000000006, 0.0, 0.0]
[61.490525700495745, 389.7184330866887, 275.0000000000001, 180.00000000000003, 0.0, 0.0]
[56.951971905048026, 391.39619563176086, 275.00000000000006, 180.0, 0.0, 0.0]
[52.4134181096003, 393.073958176833, 275.00000000000006, 180.0, 0.0, 0.0]
[47.874864314152575, 394.7517207219051, 275.0, 180.0, 0.0, 0.0]
[43.33631051870485, 396.4294832669772, 274.99999999999994, 180.0, 0.0, 0.0]
[38.79775672325714, 398.1072458120493, 275.0, 180.0, 0.0, 0.0]
[34.25920292780942, 399.7850083571214, 275.00000000000006, 179.99999999999997, 0.0, 0.0]
[29.72064913236169, 401.46277090219354, 275.00000000000006, 179.99999999999997, 0.0, 0.0]
[25.182095336913957, 403.14053344726557, 275.0, 179.99999999999997, 0.0, 0.0]
[20.643541541466245, 404.81829599233777, 275.0, 180.00000000000003, 0.0, 0.0]
[16.104987746018537, 406.49605853740985, 274.99999999999994, 180.0, 0.0, 0.0]
[11.566433950570826, 408.17382108248205, 274.99999999999994, 179.99999999999997, 0.0, 0.0]
[7.027880155123111, 409.85158362755413, 275.0, 179.99999999999997, 0.0, 0.0]
[2.48932635967539, 411.5293461726262, 275.00000000000006, 180.0, 0.0, 0.0]
[-2.0492274357723286, 413.2071087176984, 275.00000000000006, 180.00000000000003, 0.0, 0.0]
[-6.587781231220022, 414.8848712627705, 274.99999999999994, 180.0, 0.0, 0.0]
[-11.126335026667743, 416.5626338078426, 275.0, 180.0, 0.0, 0.0]
[-15.664888822115474, 418.2403963529148, 275.00000000000006, 180.00000000000003, 0.0, 0.0]
[-20.203442617563176, 419.9181588979868, 275.00000000000006, 180.0, 0.0, 0.0]
[-24.74199641301088, 421.595921443059, 275.00000000000006, 180.00000000000006, 0.0, 0.0]
[-29.280550208458614, 423.27368398813104, 275.00000000000006, 180.0, 0.0, 0.0]
[-33.81910400390634, 424.9514465332032, 275.00000000000006, 180.0, 0.0, 0.0]
[-38.357657799354044, 426.62920907827544, 275.0000000000001, 180.00000000000003, 0.0, 0.0]
[-42.89621159480175, 428.30697162334735, 275.0, 180.0, 0.0, 0.0]
[-47.43476539024948, 429.98473416841955, 275.0, 180.00000000000003, 0.0, 0.0]
[-51.973319185697214, 431.6624967134915, 275.0, 179.99999999999997, 0.0, 0.0]
[-56.511872981144904, 433.3402592585637, 274.99999999999994, 179.99999999999994, 0.0, 0.0]
[-61.05042677659261, 435.01802180363586, 275.00000000000006, 180.0, 0.0, 0.0]
[-65.58898057204033, 436.695784348708, 275.00000000000006, 180.00000000000003, 0.0, 0.0]
[-70.12753436748805, 438.3735468937801, 275.0000000000001, 180.00000000000003, 0.0, 0.0]
[-74.66608816293575, 440.0513094388523, 275.0, 180.00000000000003, 0.0, 0.0]
[-79.20464195838343, 441.72907198392437, 274.99999999999994, 180.00000000000003, 0.0, 0.0]
[-83.74319575383117, 443.40683452899646, 274.99999999999994, 180.00000000000003, 0.0, 0.0]
[-88.2817495492789, 445.0845970740686, 275.00000000000006, 180.00000000000006, 0.0, 0.0]
[-92.82030334472663, 446.7623596191407, 275.0000000000001, 180.00000000000006, 0.0, 0.0]
[-97.35885714017432, 448.44012216421265, 275.00000000000006, 180.0, 0.0, 0.0]
[-101.89741093562205, 450.11788470928474, 275.0, 180.0, 0.0, 0.0]
[-106.43596473106976, 451.7956472543569, 275.0, 179.99999999999997, 0.0, 0.0]
[-110.97451852651749, 453.47340979942913, 275.0, 180.0, 0.0, 0.0]
[-115.51307232196515, 455.15117234450116, 274.9999999999999, 179.99999999999997, 0.0, 0.0]
[-120.05162611741285, 456.8289348895733, 274.99999999999994, 179.99999999999994, 0.0, 0.0]
[-124.59017991286059, 458.50669743464545, 275.0, 180.0, 0.0, 0.0]
[-129.12873370830832, 460.1844599797176, 275.00000000000006, 180.0, 0.0, 0.0]
[-133.667287503756, 461.8622225247897, 275.0, 180.0, 0.0, 0.0]
[-138.20584129920377, 463.53998506986187, 275.0, 180.0, 0.0, 0.0]
[-142.74439509465148, 465.217747614934, 275.0, 180.0, 0.0, 0.0]
[-147.2829488900992, 466.8955101600061, 275.0, 180.00000000000006, 0.0, 0.0]
[-151.82150268554688, 468.5732727050781, 275.0, 180.0, 0.0, 0.0]
